"log.fc"	"test.stat"	"p.value"	"q.value"
"chr7:158198545-158198907"	-0.0455563371890844	-1.28796052352112	0.20057676622137	0.254198206487096
"chr10:121355813-121356958"	0.0374132765818658	1.2876016570845	0.200701259460861	0.254337354239015
"chr3:180319823-180320393"	-0.0986773063205037	-1.28758842715124	0.200705850108757	0.254337354239015
"chr10:120924785-120925558"	0.0340580564666818	1.28751163926781	0.200732496232531	0.254358898262748
"chr17:38347533-38347765"	-0.222446193786008	-1.28738556882298	0.200776249550823	0.254402116617226
"chr7:95225503-95226194"	0.0665906783896737	1.28663630631255	0.201036430139782	0.254719551054403
"chr4:38664649-38666531"	-0.0397432669327686	-1.28658881592106	0.201052929530408	0.254728217995481
"chr19:50934904-50935677"	0.0780328257583663	1.28634118683026	0.201138978517377	0.254824997187753
"chr14:73925150-73925435"	0.0782581219112535	1.28627481580591	0.201162046509478	0.254841979658354
"chr1:54940346-54940753"	-0.090982711688597	-1.28596098185293	0.20127114952238	0.254967948660016
"chr17:80708192-80708528"	0.144017787137197	1.28576151507386	0.201340516034101	0.255043570241189
"chr6:170732119-170732442"	0.110159374266269	1.28560557391464	0.201394758405057	0.255100027313072
"chr19:55824315-55824600"	0.0865841877451703	1.28383226611072	0.202012344068752	0.255870012861108
"chr6:116574906-116575367"	0.0487134799231172	1.28369512899543	0.202060162749459	0.255918288926555
"chr12:54387825-54388732"	0.110427275160631	1.28164213660103	0.20277702640349	0.256813895227049
"chr19:7682679-7682988"	0.0635740182502631	1.28119886127548	0.202932055601001	0.256997895231924
"chr4:3475058-3475360"	0.139922181233573	1.28097245944023	0.203011270173965	0.25708586876484
"chr8:6565314-6566658"	0.0328341174881727	1.28074531511554	0.2030907674845	0.257174191880402
"chr11:129902811-129903119"	-0.0400468490714332	-1.28046270763537	0.203189708216232	0.257287126570244
"chr3:184320005-184320218"	-0.230771463129184	-1.28034238784127	0.203231842916881	0.257328123747071
"chr19:6372722-6373218"	0.0506322076498328	1.28021150517214	0.203277683950251	0.257373809646936
"chr14:100644232-100644587"	0.0997373522972207	1.27998652723482	0.203356499248405	0.25746123851075
"chr14:105851751-105851987"	-0.0328634786823345	-1.27972429101512	0.203448395517413	0.25756521946067
"chr22:50885457-50885710"	0.169594360380825	1.27926232642923	0.203610357815901	0.257757889608341
"chr5:1645124-1645712"	0.0810409585129415	1.27902452284635	0.203693767577589	0.257851103468353
"chr19:23945713-23946128"	-0.192688608917121	-1.27890763878075	0.203734773985075	0.257890633557377
"chr6:21665715-21666031"	-0.170754992907759	-1.2785164243012	0.203872067997105	0.258052036343636
"chr19:2494095-2495214"	0.113703686775301	1.27807914413048	0.204025609259855	0.25823398768482
"chr1:224621560-224622106"	-0.0857270271427148	-1.27798349719274	0.204059204939489	0.258249792652908
"chr16:1555057-1555259"	-0.0407708781060637	-1.27794638401998	0.204072241921594	0.258249792652908
"chr19:42914500-42914889"	0.0509270428696163	1.27794235267983	0.204073658073301	0.258249792652908
"chr1:111991304-111992202"	0.0468360951744003	1.27793207998461	0.2040772667559	0.258249792652908
"chr5:643427-643669"	-0.0501251375111059	-1.27788081694064	0.204095275592114	0.25826018943022
"chr12:52300801-52301583"	-0.117014240013695	-1.27765348152999	0.204175153226591	0.258348869633032
"chr17:43221927-43222388"	-0.11662071906012	-1.27724754496853	0.204317842369137	0.258512235665571
"chr19:51020296-51022796"	0.077009324549691	1.27723040796669	0.204323867746593	0.258512235665571
"chr22:19158703-19159722"	0.0509753730154647	1.27692767630744	0.204430329948487	0.2586345244136
"chr10:3145919-3146206"	0.0475120611554887	1.27644474156745	0.204600249210627	0.258827187193491
"chr6:111135515-111136913"	0.035744853729849	1.27641928423477	0.2046092091931	0.258827187193491
"chr9:124921950-124922170"	0.102915032935532	1.27641118976131	0.20461205819088	0.258827187193491
"chr3:58109100-58109369"	0.0391362901228528	1.27558899898481	0.20490159571632	0.259181010227386
"chr9:140068792-140069082"	0.133579547103317	1.27544575243886	0.204952071409915	0.259232423367975
"chr11:22454300-22454518"	-0.116114879178139	-1.27523867201757	0.205025056413619	0.259312300980287
"chr1:54723696-54724019"	0.140548761547041	1.27482069308387	0.205172430477469	0.259486252472272
"chr1:2374818-2375814"	0.097691026828466	1.27409198124391	0.205429551778164	0.259798980458148
"chr17:27332268-27333188"	-0.130333553580233	-1.27388944843452	0.205501056345317	0.259876947249386
"chr10:61122306-61122536"	0.0843851152232492	1.2737861943967	0.205537517425934	0.259910592642375
"chr9:74061513-74062097"	-0.191726342340904	-1.27369548903265	0.205569551251032	0.259938636631771
"chr2:179058611-179060144"	0.112622066952124	1.27291825479005	0.205844192895709	0.260273436018873
"chr5:107716309-107718301"	0.0420183962521903	1.27274329474578	0.205906053625812	0.260339171839098
"chr9:136343980-136344764"	0.0652733575474659	1.27256063176519	0.205970652502597	0.260408363190876
"chr4:140036277-140036689"	0.0422471346630332	1.27235899776141	0.206041977831075	0.260486051743103
"chr17:45773451-45773695"	-0.0953452275221312	-1.27208587095977	0.20613862179575	0.260594950985854
"chr3:50329399-50330116"	0.0306849023870728	1.27205971373648	0.206147879093997	0.260594950985854
"chr1:243646394-243646888"	-0.18481561856908	-1.27153332359377	0.206334238835455	0.260818029361483
"chr4:1333929-1334140"	-0.0596530999251266	-1.27106635475383	0.206499665286544	0.261014626770357
"chr13:21520328-21520564"	-0.146593645831825	-1.27098204772719	0.206529541951379	0.261039879239961
"chr1:8483389-8484339"	0.05303342166368	1.27039707231821	0.206736932801996	0.261289484896686
"chr9:130504093-130504411"	-0.0984513478776025	-1.26981087574402	0.206944910367955	0.261539808128801
"chr5:151150014-151152086"	0.0634950334704826	1.26978078999699	0.206955588689361	0.261540769834954
"chr1:40348941-40349288"	0.0710097416129681	1.26965122033538	0.207001581429338	0.261586358016892
"chr2:128421719-128422182"	-0.115520525321659	-1.26938613650755	0.207095700444559	0.261692638648588
"chr17:5000369-5001205"	-0.147087566034969	-1.26935845435704	0.207105530912888	0.261692638648588
"chr16:69354862-69355186"	-0.0415507326953598	-1.26892912491542	0.207258038095374	0.261872795163434
"chr15:90171665-90171904"	-0.0396488631027909	-1.26843982759352	0.207431947930562	0.262079975606036
"chr8:145730390-145732205"	-0.174294888985964	-1.26831233237372	0.207477280896984	0.262124693485449
"chr22:46285477-46285986"	0.07707629349851	1.26815189005274	0.207534339091164	0.262184219904775
"chr4:1514184-1514520"	0.0788582667014272	1.26802282368751	0.20758024741514	0.262229655337807
"chr22:50220118-50220822"	0.0702046063932749	1.26789201633608	0.207626782623204	0.262275878303355
"chr1:1406844-1407821"	0.0408837210466492	1.26742848065137	0.20779174897844	0.262459650480442
"chr17:80408294-80408879"	0.0828519024730741	1.2674273048862	0.207792167540617	0.262459650480442
"chr22:46805613-46806006"	-0.0892288889362565	-1.26737032981294	0.207812450914389	0.262472699018883
"chr12:93963963-93967395"	0.048202495506486	1.26716206060408	0.207886608050766	0.262553787055927
"chr1:246670148-246670768"	0.0580531223761828	1.26694562430444	0.207963693815523	0.26263856590858
"chr2:26396102-26397204"	-0.0656164684128253	-1.26631461972526	0.208188551848519	0.26290995016756
"chr4:682724-683079"	-0.130108116225667	-1.26610796647693	0.20826223143605	0.262990402577644
"chr4:103422091-103423229"	-0.0429801935914768	-1.26588350674083	0.208342281421424	0.263078891340474
"chr19:49990435-49990965"	-0.0653543805954661	-1.26581205472648	0.208367768389281	0.263098476872648
"chr8:1797406-1798775"	0.0802176822392726	1.26556149687191	0.208457160609996	0.26319502806924
"chr10:23727836-23729523"	0.0504749842567312	1.26554178395113	0.208464194839613	0.26319502806924
"chr3:52719934-52720335"	-0.0552935081648426	-1.26509120646153	0.208625023543116	0.263385471821488
"chr2:208795525-208795860"	0.150461793662268	1.26477033064369	0.208739612245537	0.2635175229363
"chr5:41509783-41510166"	0.0892819095033871	1.26466283473417	0.208778010700096	0.263551346831376
"chr19:10668267-10668582"	-0.0887954670566409	-1.26463937247229	0.208786392310067	0.263551346831376
"chr1:3790864-3791611"	-0.037466964491315	-1.26457031104565	0.208811065106812	0.263569875508393
"chr13:111464738-111465988"	-0.0792089478850946	-1.26425213957452	0.208924762316399	0.263700767292431
"chr11:63580537-63581740"	-0.0595394873855036	-1.26415075657435	0.208961000652555	0.263733884144971
"chr12:124118097-124118479"	0.0347552530899743	1.26406967902394	0.208989984333248	0.263757842019353
"chr11:3861855-3862996"	0.0459728860231271	1.26382203435041	0.209078530881055	0.263850994776721
"chr2:80549578-80549798"	0.110000733909685	1.26380728802608	0.209083804369935	0.263850994776721
"chr17:74864170-74866657"	0.0584912609130796	1.2637011773874	0.209121753879105	0.263886257395078
"chr17:1133496-1133753"	0.194448778524197	1.26359917278166	0.209158239673526	0.26391966969714
"chr18:55710828-55712532"	-0.0503173260128233	-1.26356335739221	0.209171051507702	0.263923207997757
"chr17:35078631-35078972"	0.119206978684348	1.26346761605657	0.209205302803616	0.263953796073914
"chr8:133492398-133493586"	-0.147693090159405	-1.26248385039208	0.209557481977483	0.264385490824771
"chr17:34068043-34068668"	0.0802031113024504	1.26205095948211	0.209712590879806	0.264568525003934
"chr1:45205323-45205745"	0.0354586392846106	1.26164456592826	0.209858282241847	0.264739661290696
"chr9:77566773-77568038"	0.0497779269172671	1.26128623848138	0.209986803632812	0.264880963817985
"chr2:203499508-203500697"	0.0518579945118291	1.26127626862917	0.209990380348195	0.264880963817985
"chr5:50678632-50679375"	-0.214909726516275	-1.26123587261897	0.210004872999841	0.264886575031175
"chr6:30538983-30539487"	-0.0563826607012909	-1.26116863983627	0.21002899535908	0.264904331417555
"chr1:108735227-108735513"	-0.24947518960664	-1.26111499960807	0.210048242322939	0.264915937185105
"chr16:3086283-3086968"	0.0527049733191861	1.26095213576875	0.210106688383527	0.264974648068602
"chr10:93805512-93805845"	-0.0807452681403842	-1.26092928816494	0.210114888533695	0.264974648068602
"chr19:1863841-1864942"	0.0467953086562081	1.26074048958439	0.210182658536081	0.265047438000933
"chr7:943565-943892"	0.11816208681853	1.26039712799559	0.210305950669732	0.26519023290916
"chr7:150496809-150498206"	-0.123899449111844	-1.2600469075322	0.210431760321798	0.265336188534853
"chr1:59281889-59282235"	0.049849034261577	1.25994642826855	0.210467865669628	0.265369026268857
"chr11:46299544-46300216"	0.109152986524696	1.25986254863918	0.210498009730308	0.265394344915986
"chr5:140810494-140812617"	-0.175949946876888	-1.25941235497565	0.210659851243681	0.265585696385809
"chr17:18575136-18575353"	0.0426662070138161	1.25937952807747	0.210671655857446	0.265587882225372
"chr19:54040812-54041857"	-0.0988986770680451	-1.25906241023872	0.210785717016066	0.265718973668627
"chr12:14927291-14928023"	-0.166154262385287	-1.25889568583637	0.210845702730923	0.265781887692744
"chr6:33385678-33386262"	0.0340258475346834	1.25881560402903	0.210874519788644	0.265805507880036
"chr12:96252020-96252246"	-0.126661174698785	-1.25822177111221	0.211088297897769	0.266062256471823
"chr16:66878172-66879072"	0.127310550030616	1.25782770994276	0.211230246479125	0.266228448678431
"chr1:145611270-145611519"	0.0648185527184493	1.25738960525642	0.211388142566805	0.266414723812271
"chr6:10419399-10420323"	-0.169790068598041	-1.25693174560711	0.211553250958473	0.266610070451919
"chr2:240007630-240008322"	0.03776503921125	1.25618099057852	0.211824184705402	0.266938758496242
"chr16:4363935-4364151"	0.0936836212677764	1.25584588869109	0.211945198908077	0.26707849701853
"chr17:28927092-28928454"	0.0981862037541445	1.25566456154468	0.212010702086397	0.267148274424122
"chr7:55072962-55073433"	0.113592782842305	1.2555135412835	0.212065268435208	0.267204264652332
"chr5:175816197-175816448"	0.0758740125279595	1.25546481799593	0.21208287523502	0.267213682370549
"chr17:76993373-76993619"	-0.265597350135493	-1.25541166732289	0.212102083150407	0.26722511641709
"chr17:80737542-80737774"	-0.0716984415598471	-1.25507883783601	0.212222392093715	0.267363919375887
"chr9:139239712-139239958"	0.171077760502406	1.25473356813327	0.212347250676731	0.26750844056782
"chr16:57126044-57127110"	-0.0726042040863539	-1.25452517987065	0.212422635380026	0.267590625280251
"chr11:64993280-64993484"	0.354698307351431	1.25416671416752	0.212552356645179	0.267741247107693
"chr19:3190998-3191418"	0.162195183770389	1.25396386849878	0.212625787968913	0.267820952396053
"chr3:169529875-169530435"	-0.152465065625523	-1.25378814919325	0.212689414409334	0.267888300544606
"chr17:78009076-78011084"	0.0310408150590633	1.25290800642272	0.213008316358958	0.268277153589877
"chr15:41913333-41914360"	-0.165101526977167	-1.25275447658009	0.213063980641389	0.268334445915697
"chr2:197664212-197664572"	0.0362961770484357	1.25208055333819	0.213308446448375	0.268629499533763
"chr5:755873-756254"	0.0830909277514974	1.25202945999104	0.213326988942046	0.268640022556567
"chr16:1676042-1676297"	-0.0433977809092218	-1.25182115000729	0.213402599774553	0.268722406591916
"chr3:113603863-113604246"	0.0614451214826209	1.25165831998502	0.213461716282272	0.268784013645726
"chr20:60738312-60738728"	0.058034671916245	1.25159264269136	0.213485564246746	0.268801207940568
"chr3:193776091-193776308"	0.138913843516295	1.25133403843751	0.213579484530554	0.268906624942221
"chr20:22557517-22559240"	0.202100628804436	1.2511954036207	0.213629846582389	0.268957192632394
"chr8:145235202-145235442"	0.047947732674848	1.25100268793044	0.213699869100954	0.269029526091124
"chr17:74303478-74304428"	-0.0556202377518169	-1.25098113052929	0.21370770294566	0.269029526091124
"chr17:3539318-3540484"	0.0350175184705203	1.25052342683965	0.213874079628921	0.269226120667012
"chr1:156182584-156183097"	0.0384275304882545	1.25041045645292	0.213915159287186	0.269264979271714
"chr19:12939415-12939662"	0.0566580856802952	1.25031587401684	0.213949556936239	0.269295423612184
"chr1:109656095-109656611"	0.0682396209442181	1.24995492588152	0.214080863395438	0.269447837038347
"chr19:6215147-6215566"	-0.0896742080247853	-1.24883678377179	0.214487997606323	0.26994738345299
"chr2:3291107-3291503"	-0.0492948752359486	-1.24796716398174	0.214805031909947	0.27033349088662
"chr12:125002880-125003101"	0.149577545097732	1.24756332210646	0.214952375592123	0.270506014941566
"chr5:77253832-77254049"	-0.11910080566849	-1.2471842824871	0.215090737251365	0.270667219678055
"chr18:12777496-12778113"	0.084591913917953	1.24712170863801	0.215113584978796	0.270683054826835
"chr20:61660249-61660881"	0.134566423090625	1.24689444741728	0.21519658028942	0.270774570131808
"chr2:24163185-24163878"	0.0497803030480534	1.24676050801445	0.215245505631538	0.270823209661971
"chr19:12551471-12551877"	0.0768403651335698	1.24665484848505	0.2152841066458	0.270858855038549
"chr6:10417384-10417842"	-0.18571391591286	-1.24659019679145	0.215307728599633	0.270875652067051
"chr16:89767253-89768882"	0.0338728591888226	1.24597563336247	0.215532367785069	0.271140500467303
"chr1:33116543-33117363"	0.0430483575288582	1.24595802050395	0.215538808273795	0.271140500467303
"chr6:8435314-8436141"	0.0654218444690835	1.24468963379905	0.216002988602389	0.271711462696027
"chr16:71756949-71758166"	0.0811126550525577	1.24437613834419	0.216117828215929	0.271842953625416
"chr2:26401695-26402099"	0.183729965347377	1.24422256264063	0.21617410231522	0.271900769125625
"chr18:72264517-72265964"	0.0352320249311559	1.24357889824327	0.216410073952429	0.272184589387326
"chr7:158061440-158061746"	0.0666620485264566	1.24313743142246	0.216572027299928	0.272375292286409
"chr1:1167001-1168985"	0.0840859715059477	1.24287828551234	0.216667136906985	0.272474394434682
"chr5:77805753-77806313"	-0.122146999123976	-1.2428664274795	0.216671489674265	0.272474394434682
"chr19:44008014-44008893"	0.0544656366588919	1.24282112290385	0.216688120362238	0.272482315000618
"chr1:230415342-230415689"	-0.0683755051509064	-1.24271179633172	0.216728256483308	0.272509219812072
"chr12:54408426-54408713"	0.175825015607868	1.24270655008027	0.21673018263076	0.272509219812072
"chr15:43882092-43882526"	0.0665709905393764	1.24239084038912	0.216846117614838	0.272641993503624
"chr4:738424-741517"	0.0697117923040934	1.24209640632159	0.216954280539697	0.2727649831423
"chr10:6186520-6187855"	0.0443101871672576	1.24199091123257	0.216993044659872	0.272800713818475
"chr11:62313282-62314314"	0.0634251496991565	1.24194097146802	0.217011396764928	0.272810780602759
"chr5:159845996-159846260"	0.0499948936962112	1.24179492563509	0.217065072889465	0.272865251072071
"chr11:123065426-123066184"	-0.119924209260868	-1.2414631823118	0.217187034276216	0.272994453758722
"chr21:48068517-48068808"	-0.0407185806692211	-1.24145904031879	0.217188557345357	0.272994453758722
"chr4:87927928-87928667"	0.034990619028914	1.24141554583658	0.21720455134934	0.273001545524011
"chr9:141044508-141045113"	0.128501916079931	1.24098693319456	0.21736220884594	0.273186683109428
"chr19:1753216-1755606"	-0.147105094276647	-1.24028606895268	0.217620189044239	0.273497885316178
"chr19:55608327-55609048"	0.0828611618016283	1.24003687714738	0.217711967517965	0.273600190964202
"chr1:23857033-23858089"	0.0510924414438602	1.23990906003536	0.217759054091134	0.273646324906671
"chr8:29119957-29120787"	-0.040446981666196	-1.23920833146825	0.21801732759087	0.273957829286054
"chr15:28358168-28358498"	-0.03461076846613	-1.23908621361613	0.218062360449284	0.27400136124302
"chr17:80085040-80085333"	-0.0920776323965764	-1.23902647174151	0.218084393665234	0.274015990744654
"chr1:15850493-15850699"	0.0681816616861696	1.23894091286988	0.218115951194311	0.274042585273767
"chr14:64009645-64010525"	0.0372442074759859	1.2388018977526	0.218167232619743	0.274093957345903
"chr19:1118907-1120215"	0.0494352173912889	1.2380298162645	0.218452206487308	0.274438909559989
"chr3:101280545-101280952"	-0.048758511841344	-1.23796811167929	0.218474993237678	0.274454462042778
"chr17:4642038-4643410"	-0.0493549109015854	-1.23776511366329	0.218549970150247	0.274531484759533
"chr11:113185332-113185663"	0.0638707685203744	1.23774574248758	0.218557125835219	0.274531484759533
"chr17:48183257-48183478"	0.0368458463750725	1.23768568892434	0.218579310621747	0.274546274514989
"chr7:91808331-91808632"	-0.135093122933113	-1.23734828226595	0.218703984769406	0.274679080591573
"chr7:141251013-141251472"	-0.0819828382958432	-1.23734316792517	0.21870587495305	0.274679080591573
"chr7:30174230-30176169"	-0.0502348805300467	-1.23714935601253	0.218777513701119	0.274755968918802
"chr8:142401533-142402494"	0.138966779135657	1.2366556645304	0.218960074246221	0.274972146572445
"chr12:124810739-124810977"	0.127434692657418	1.23644230432372	0.219039006345192	0.275058172245865
"chr2:237028848-237029121"	-0.110460631748712	-1.23627556420746	0.219100705878377	0.275122550967744
"chr11:6477603-6478178"	0.04382223794754	1.23605107238137	0.21918379550727	0.275213781608233
"chr2:232114520-232114738"	0.069779713192005	1.23545409694855	0.219404861598116	0.275478242718792
"chr9:91002741-91004330"	0.0379040184689088	1.23538137897691	0.219431800892912	0.275498950399804
"chr19:58991737-58992134"	-0.0470143842806969	-1.23531007450835	0.219458218876097	0.275519001628126
"chr7:44058608-44058988"	0.0585146361400337	1.23523266266596	0.219486902235319	0.27554189488027
"chr19:40909500-40909837"	0.103325990753846	1.23485486840081	0.219626925262523	0.275704554123346
"chr2:127817994-127818231"	0.0383221510601449	1.23466698909618	0.219696583741818	0.275778871266563
"chr18:76828638-76829796"	0.0561678258969772	1.23444847101687	0.219777622138935	0.275867465542503
"chr1:51984547-51985216"	0.0610178080099097	1.23433627364917	0.219819239482336	0.275906571968405
"chr15:34330569-34331478"	0.0413167203797588	1.23428101229766	0.219839739670792	0.275919170692849
"chr11:65153726-65154606"	0.0366989928560281	1.23411718036764	0.21990052423849	0.275982326427329
"chr2:231712775-231712982"	0.0932305749667873	1.23394873765693	0.219963032240314	0.276047639014065
"chr4:186544754-186545503"	0.090531859827556	1.23359473298117	0.220094443232434	0.276199412654092
"chr14:105614375-105614917"	0.063647287462911	1.2330037875576	0.220313936877944	0.276453153327441
"chr22:42228507-42229984"	0.0337326482663942	1.23299391093427	0.220317606684469	0.276453153327441
"chr17:40937258-40937480"	-0.179033827177135	-1.23294140092211	0.220337118308462	0.276464482064457
"chr12:7592406-7593030"	0.0910562096332378	1.23284667603396	0.220372319278196	0.27649549474307
"chr15:72611946-72612802"	0.123288377575725	1.23246512752881	0.220514148970518	0.276660282428663
"chr17:46178149-46178943"	-0.0572333769615713	-1.23216320762183	0.220626426069591	0.276787979083168
"chr9:139733690-139733956"	0.130807552994721	1.2319231672177	0.220715721264629	0.276886832898431
"chr16:278838-279495"	0.0642831345627746	1.23166205574996	0.220812884753494	0.276995547577374
"chr16:74808313-74808986"	0.0440658422514805	1.23148137421832	0.220880137264996	0.277066732303675
"chr19:19745475-19745729"	-0.0390961107467042	-1.23142639158034	0.220900605624372	0.277069574951543
"chr3:79815638-79815900"	-0.138207298900344	-1.23141884295484	0.220903415855117	0.277069574951543
"chr15:83680007-83680532"	0.0517381699662455	1.23096613576528	0.221071998926696	0.277267834483988
"chr2:217556802-217557174"	0.113665146248855	1.23017409045501	0.221367172655308	0.277624837229683
"chr3:27756212-27756422"	-0.106682899019808	-1.22944453431956	0.22163931173213	0.277952918778816
"chr11:129938936-129940798"	0.050772352516411	1.22907905350517	0.221775734777356	0.278110778770729
"chr7:1991914-1992122"	0.0256102979595844	1.22848892875765	0.221996139451301	0.278373933222848
"chr19:40382281-40382821"	0.0775381147989531	1.22820788825576	0.222101160701861	0.278492383512242
"chr6:29974220-29975369"	-0.14892834799216	-1.22789274452235	0.22221896881386	0.278626855206538
"chr17:46089636-46089851"	-0.079296287848721	-1.22768630351193	0.222296165900577	0.27871039683988
"chr17:4634567-4635230"	0.0397026456110664	1.22697993636033	0.222560453996206	0.279028490268027
"chr11:2812415-2813396"	0.130062992049748	1.22694198151025	0.222574661303874	0.279033037074813
"chr6:32489742-32490128"	-0.129240237401625	-1.22659633648332	0.222704073894649	0.279182004884237
"chr12:54346777-54347101"	0.139460486431499	1.22643071936612	0.222766101780295	0.279246489026995
"chr5:16935555-16936408"	0.100717225683396	1.2260132450737	0.222922512330175	0.279429273975539
"chr12:120806251-120807026"	-0.138920948426336	-1.22572032613937	0.223032304657351	0.279553609240668
"chr19:2196912-2197162"	0.0573725647325673	1.2254855148363	0.223120345329063	0.279650669978521
"chr1:154732822-154733436"	-0.1171400602744	-1.22541605040643	0.223146395310486	0.279666450133775
"chr5:148960797-148961203"	0.0477063110919869	1.2253953865337	0.223154144932694	0.279666450133775
"chr12:50451197-50451943"	0.0455130731308633	1.22519009675783	0.223231145863339	0.279746725026148
"chr3:183892455-183893184"	-0.0459507514420605	-1.2251680561732	0.223239414082181	0.279746725026148
"chr7:158905270-158905537"	0.102971162810825	1.22513507720959	0.223251786096818	0.279748935804679
"chr5:177729223-177729466"	0.099281930039574	1.22500193212954	0.223301740357054	0.279798237121501
"chr20:33585039-33585450"	-0.113017632648177	-1.22488907377902	0.223344089657414	0.279833820313803
"chr6:28956106-28956578"	-0.234726252626549	-1.22486969850777	0.223351360677432	0.279833820313803
"chr20:4202148-4202765"	0.117527845496018	1.22465795223436	0.223430834574343	0.279920093557937
"chr12:133065843-133066393"	-0.0556135404692155	-1.22416277568592	0.223616767330664	0.280139726760927
"chr19:990183-990413"	0.112555724182903	1.22408369336146	0.223646472170555	0.280159908481055
"chr3:13937186-13937592"	0.0535251078461372	1.22406332384665	0.223654123815094	0.280159908481055
"chr19:3532433-3532666"	0.0622771500521716	1.22403037358163	0.223666501719391	0.280162106171928
"chr20:3026277-3027468"	-0.0392089335707629	-1.22368135383785	0.223797642949068	0.280313058173964
"chr17:73518013-73518383"	0.0709455232980358	1.22358416802627	0.223834169624124	0.280345493984014
"chr5:175963498-175965116"	0.0504896215885012	1.22347654777386	0.223874623062933	0.280375191849355
"chr4:940613-941057"	-0.0535789488157565	-1.22346452093772	0.223879144166681	0.280375191849355
"chr7:42267546-42267823"	-0.0960270045866527	-1.22334407722638	0.223924424773489	0.280409759232661
"chr3:129033540-129035646"	0.0336760345878503	1.22333453647809	0.223928011885327	0.280409759232661
"chr1:210111179-210112054"	-0.131717347711746	-1.22320133788343	0.22397809598406	0.280459158980657
"chr4:111532647-111533391"	-0.160793208381017	-1.22308777812897	0.224020802083213	0.280499315949981
"chr4:1107125-1107728"	-0.135693411950072	-1.22299311023629	0.224056408085561	0.280530579406182
"chr2:172972804-172973242"	-0.139088109662734	-1.22278813213239	0.224133517460861	0.280613801864689
"chr7:931767-932014"	0.0664596299071543	1.2225299277476	0.224230677066362	0.280722117996397
"chr1:22191349-22191592"	-0.0911998754329959	-1.22224047930811	0.224339629780725	0.280845187343457
"chr20:32077657-32078469"	0.0354095895131039	1.22209791872237	0.224393305817838	0.280899048798027
"chr10:43361552-43362350"	-0.0553121891322372	-1.22155903986599	0.224596285285293	0.281139796636783
"chr22:37414319-37416111"	0.0890560455249473	1.22140738946218	0.224653431421725	0.281197982507653
"chr3:194304551-194305051"	0.0652203166613791	1.22119591528711	0.224733138429962	0.281284400886329
"chr22:45636070-45636606"	-0.0536093472296991	-1.22109655463288	0.224770595660274	0.281312696426339
"chr21:44486140-44486465"	0.0923283025429665	1.2210793566888	0.224777079443949	0.281312696426339
"chr7:156792318-156793272"	-0.0494698589575169	-1.22095953231866	0.224822258099565	0.28135588623365
"chr11:111636594-111637214"	0.0582186974980916	1.22076427020065	0.22489589394859	0.281428637354302
"chr2:26987030-26987500"	0.0362367133499591	1.22074878564447	0.22490173412111	0.281428637354302
"chr3:39851025-39851820"	-0.0796677631373395	-1.22063779762244	0.224943597704292	0.281467667425394
"chr17:170979-171340"	-0.0513357841021574	-1.22043214540954	0.225021182606236	0.281551389082491
"chr7:6616918-6617277"	0.0775547103985823	1.22017846932092	0.22511691182877	0.281657804286381
"chr16:2614920-2615173"	-0.0656075694465773	-1.22011386226197	0.225141297174633	0.2816749508558
"chr14:65016516-65016909"	0.096920337027538	1.22002574407768	0.225174559665381	0.281703201494091
"chr6:36628586-36628997"	-0.0906313191479503	-1.21991190190387	0.225217537612473	0.281743603335522
"chr11:62314761-62315054"	0.122985919756759	1.21972796541276	0.225286990275932	0.28181711922763
"chr4:120375746-120376363"	0.0664994852214559	1.21939285984314	0.225413562816636	0.281962077436813
"chr17:48942949-48944943"	0.0373863456125113	1.21914427310033	0.225507489647487	0.282066188435948
"chr2:120124241-120125287"	0.0287654675835141	1.21817228005253	0.225875022771409	0.282512501803538
"chr11:993208-994006"	0.0410832999234012	1.21771837879422	0.226046801831404	0.282713945646295
"chr19:2807224-2808386"	0.0387956573165661	1.21762243869116	0.226083122493751	0.28274596227084
"chr19:3671902-3672121"	0.167042708772809	1.2175010642279	0.226129078057786	0.2827900249687
"chr14:77563965-77564697"	0.039222071635988	1.21725224549243	0.22622330851198	0.282894451708376
"chr19:4059917-4060131"	0.149989843918904	1.2171092727182	0.226277466764793	0.282948760242823
"chr7:1515370-1515742"	0.0813703299120789	1.21649087290759	0.226511825395886	0.283228384587753
"chr3:128879823-128880447"	0.0272381254311978	1.21639083372209	0.226549754335232	0.283262380112306
"chr19:58089801-58090524"	-0.129017765892465	-1.21587361190148	0.226745927540714	0.283494220883882
"chr19:38085148-38085811"	0.0983130180447817	1.2157701535697	0.226785182223669	0.283529858045065
"chr7:102311947-102312332"	0.0745180643993829	1.21567761799276	0.226820296704461	0.283560275359108
"chr2:217236025-217237129"	-0.159677492183482	-1.21564937048943	0.226831016569685	0.283560275359108
"chr5:157117149-157118379"	0.0513053235338097	1.2155447023084	0.226870741108398	0.283596491658088
"chr19:12595124-12595883"	-0.106082458972638	-1.21524455670879	0.226984682767187	0.283725474165146
"chr5:258801-262401"	0.0999934098545602	1.21515915365088	0.227017111148407	0.283752559609735
"chr19:51411634-51412004"	0.0786293775884886	1.214789102531	0.227157661912368	0.283914780092557
"chr6:4282004-4282310"	0.102192265411423	1.21472654323362	0.227181429054649	0.283931029194313
"chr19:6476682-6477127"	-0.199959404265713	-1.21449297735812	0.227270179850513	0.284028489385733
"chr6:80714149-80714568"	0.0584923049479893	1.2144552556516	0.227284515765808	0.284032945542145
